solver;instance_source_file_name;time_limit;time;gap;nodes;best_solution;best_bound;matrix_constraints;matrix_variables;matrix_nonzeros;matrix_post_constraints;matrix_post_variables;matrix_post_nonzeros;first_relaxed;first_solution_BestInteger;first_solution_CutsBestBound;cut_info_best_bound;cut_info_best_solution;cut_info_time;cut_info_CLIQUE;cut_info_COVER;cut_info_FLOW;cut_info_GOMORY;cut_info_LIFT_AND_PROJECT;cut_info_MIR;cut_info_OUTROS;cut_info_ZERO_HALF;cut_info_CLIQUE;cut_info_COVER;cut_info_FLOW;cut_info_GOMORY;cut_info_GUB_COVER;cut_info_IMPLIED_BOUND;cut_info_LIFT_AND_PROJECT;cut_info_MIR;cut_info_OUTROS;cut_info_ZERO_HALF;cut_info_CLIQUE;cut_info_COVER;cut_info_FLOW;cut_info_GOMORY;cut_info_LIFT_AND_PROJECT;cut_info_MIR;cut_info_OUTROS;cut_info_ZERO_HALF;cut_info_FLOW;cut_info_GOMORY;cut_info_IMPLIED_BOUND;cut_info_LIFT_AND_PROJECT;cut_info_MIR;cut_info_NETWORK;cut_info_OUTROS;cut_info_ZERO_HALF;cut_info_COVER;cut_info_FLOW;cut_info_GOMORY;cut_info_IMPLIED_BOUND;cut_info_LIFT_AND_PROJECT;cut_info_MIR;cut_info_NETWORK;cut_info_OUTROS;cut_info_ZERO_HALF
GUROBI;p56;120;0,4;0;21,0;21000,69959451;21000,69959451;230;6030;12030;230;6030;12030;16477,0;90305,2315;16477,0;20955,1879;21000,6996;0,0;;;;19;;13;1;;;;;19;;241;;13;1;;;;;19;;13;1;;;19;241;;13;;1;;;;19;241;;13;;1;
CBC;p56;120;3,58;0;61;21000,69959450683;21000,69959450683;230;6030;12030;230;6030;12030;20949,249;23882,0;20949,249;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p56;300;0,3;0;114,0;21000,699595;21000,699595;230;6030;12030;230;6030;12030;0,0;88251,4583;0,0;20951,368;21107,2031;0,21;;;;11;;;;6;;;;11;;274;;;;6;;;;11;;;;6;;11;274;;;;;6;;;11;274;;;;;6
GUROBI;p56;300;0,4;0;21,0;21000,69959451;21000,69959451;230;6030;12030;230;6030;12030;16477,0;90305,2315;16477,0;20955,1879;21000,6996;0,0;;;;19;;13;1;;;;;19;;241;;13;1;;;;;19;;13;1;;;19;241;;13;;1;;;;19;241;;13;;1;
CBC;p56;300;3,58;0;61;21000,69959450683;21000,69959450683;230;6030;12030;230;6030;12030;20949,249;23882,0;20949,249;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p56;600;0,3;0;114,0;21000,699595;21000,699595;230;6030;12030;230;6030;12030;0,0;88251,4583;0,0;20951,368;21107,2031;0,2;;;;11;;;;6;;;;11;;274;;;;6;;;;11;;;;6;;11;274;;;;;6;;;11;274;;;;;6
GUROBI;p56;600;0,4;0;21,0;21000,69959451;21000,69959451;230;6030;12030;230;6030;12030;16477,0;90305,2315;16477,0;20955,1879;21000,6996;0,0;;;;19;;13;1;;;;;19;;241;;13;1;;;;;19;;13;1;;;19;241;;13;;1;;;;19;241;;13;;1;
CBC;p56;600;3,58;0;61;21000,69959450683;21000,69959450683;230;6030;12030;230;6030;12030;20949,249;23882,0;20949,249;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p57;120;0,6;0;400,0;25904,318112;25902,897409;230;6030;12030;230;6030;12030;0,0;97251,4583;0,0;25737,6632;26141,6791;0,32;;;1;6;;;;5;;;1;6;;379;;;;5;;;1;6;;;;5;1;6;379;;;;;5;;1;6;379;;;;;5
GUROBI;p57;120;0,57;0;147,0;25904,31811247;25904,31811247;230;6030;12030;230;6030;12030;21034,0;99305,2315;21034,0;25812,293;26011,0041;0,0;;;3;20;;30;4;;;;3;20;;255;;30;4;;;;3;20;;30;4;;3;20;255;;30;1;4;;;3;20;255;;30;1;4;
CBC;p57;120;16,47;0;336;25904,31811247484;25904,31811247484;230;6030;12030;230;6030;12030;25705,159;32882,0;25705,159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p57;300;0,63;0;400,0;25904,318112;25902,897409;230;6030;12030;230;6030;12030;0,0;97251,4583;0,0;25737,6632;26141,6791;0,34;;;1;6;;;;5;;;1;6;;379;;;;5;;;1;6;;;;5;1;6;379;;;;;5;;1;6;379;;;;;5
GUROBI;p57;300;0,56;0;147,0;25904,31811247;25904,31811247;230;6030;12030;230;6030;12030;21034,0;99305,2315;21034,0;25812,293;26011,0041;0,0;;;3;20;;30;4;;;;3;20;;255;;30;4;;;;3;20;;30;4;;3;20;255;;30;1;4;;;3;20;255;;30;1;4;
CBC;p57;300;16,75;0;336;25904,31811247484;25904,31811247484;230;6030;12030;230;6030;12030;25705,159;32882,0;25705,159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p57;600;0,62;0;400,0;25904,318112;25902,897409;230;6030;12030;230;6030;12030;0,0;97251,4583;0,0;25737,6632;26141,6791;0,34;;;1;6;;;;5;;;1;6;;379;;;;5;;;1;6;;;;5;1;6;379;;;;;5;;1;6;379;;;;;5
GUROBI;p57;600;0,56;0;147,0;25904,31811247;25904,31811247;230;6030;12030;230;6030;12030;21034,0;99305,2315;21034,0;25812,293;26011,0041;0,0;;;3;20;;30;4;;;;3;20;;255;;30;4;;;;3;20;;30;4;;3;20;255;;30;1;4;;;3;20;255;;30;1;4;
CBC;p57;600;16,52;0;336;25904,31811247484;25904,31811247484;230;6030;12030;230;6030;12030;25705,159;32882,0;25705,159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p58;120;6,27;0;3996,0;37104,318112;37104,318112;230;6030;12030;230;6030;12030;0,0;118251,4583;0,0;36412,4129;37597,0255;0,35;;1;;4;;87;;;;1;;4;;235;;87;;;;1;;4;;87;;;;4;235;;87;;;;1;;4;235;;87;;;
GUROBI;p58;120;0,5;0;55,0;37104,31811247;37104,31811247;230;6030;12030;230;6030;12030;31667,0;120305,232;31667,0;37016,4523;37104,3181;0,0;;;;18;;13;;;;;;18;;244;;13;;;;;;18;;13;;;;18;244;;13;1;;;;;18;244;;13;1;;
CBC;p58;120;118,84;1,9953827261704877;10224;37111,076;36370,568;230;6030;12030;230;6030;12030;36370,568;48247,544;36370,568;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p58;300;6,33;0;3996,0;37104,318112;37104,318112;230;6030;12030;230;6030;12030;0,0;118251,4583;0,0;36412,4129;37597,0255;0,4;;1;;4;;87;;;;1;;4;;235;;87;;;;1;;4;;87;;;;4;235;;87;;;;1;;4;235;;87;;;
GUROBI;p58;300;0,5;0;55,0;37104,31811247;37104,31811247;230;6030;12030;230;6030;12030;31667,0;120305,232;31667,0;37016,4523;37104,3181;0,0;;;;18;;13;;;;;;18;;244;;13;;;;;;18;;13;;;;18;244;;13;1;;;;;18;244;;13;1;;
CBC;p58;300;296,84;0,5368343402384737;22019;37111,076;36911,851;230;6030;12030;230;6030;12030;36370,568;48247,544;36370,568;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p58;600;6,36;0;3996,0;37104,318112;37104,318112;230;6030;12030;230;6030;12030;0,0;118251,4583;0,0;36412,4129;37597,0255;0,38;;1;;4;;87;;;;1;;4;;235;;87;;;;1;;4;;87;;;;4;235;;87;;;;1;;4;235;;87;;;
GUROBI;p58;600;0,49;0;55,0;37104,31811247;37104,31811247;230;6030;12030;230;6030;12030;31667,0;120305,232;31667,0;37016,4523;37104,3181;0,0;;;;18;;13;;;;;;18;;244;;13;;;;;;18;;13;;;;18;244;;13;1;;;;;18;244;;13;1;;
CBC;p58;600;460,7;0;38245;37104,31811247484;37104,31811247484;230;6030;12030;230;6030;12030;36370,568;48247,544;36370,568;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p59;120;0,54;0;202,0;27116,795221;27115,14398;230;6030;12030;230;6030;12030;0,0;103490,4583;0,0;26815,1543;27116,7952;0,36;;;2;8;;;;8;;;2;8;;303;;;;8;;;2;8;;;;8;2;8;303;;;;;8;;2;8;303;;;;;8
GUROBI;p59;120;0,26;0;1,0;27116,79522083;27116,79522083;230;6030;12030;230;6030;12030;23355,1314;105544,232;23355,1314;27026,1703;27116,7952;0,0;;;1;18;;14;3;;;;1;18;;196;;14;3;;;;1;18;;14;3;;1;18;196;;14;1;3;;;1;18;196;;14;1;3;
CBC;p59;120;21,04;0;1107;27116,79522083212;27116,79522083212;230;6030;12030;230;6030;12030;26752,484;32560,711;26752,484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p59;300;0,6;0;202,0;27116,795221;27115,14398;230;6030;12030;230;6030;12030;0,0;103490,4583;0,0;26815,1543;27116,7952;0,4;;;2;8;;;;8;;;2;8;;303;;;;8;;;2;8;;;;8;2;8;303;;;;;8;;2;8;303;;;;;8
GUROBI;p59;300;0,25;0;1,0;27116,79522083;27116,79522083;230;6030;12030;230;6030;12030;23355,1314;105544,232;23355,1314;27026,1703;27116,7952;0,0;;;1;18;;14;3;;;;1;18;;196;;14;3;;;;1;18;;14;3;;1;18;196;;14;1;3;;;1;18;196;;14;1;3;
CBC;p59;300;21,1;0;1107;27116,79522083212;27116,79522083212;230;6030;12030;230;6030;12030;26752,484;32560,711;26752,484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p59;600;0,54;0;202,0;27116,795221;27115,14398;230;6030;12030;230;6030;12030;0,0;103490,4583;0,0;26815,1543;27116,7952;0,35;;;2;8;;;;8;;;2;8;;303;;;;8;;;2;8;;;;8;2;8;303;;;;;8;;2;8;303;;;;;8
GUROBI;p59;600;0,26;0;1,0;27116,79522083;27116,79522083;230;6030;12030;230;6030;12030;23355,1314;105544,232;23355,1314;27026,1703;27116,7952;0,0;;;1;18;;14;3;;;;1;18;;196;;14;3;;;;1;18;;14;3;;1;18;196;;14;1;3;;;1;18;196;;14;1;3;
CBC;p59;600;21,0;0;1107;27116,79522083212;27116,79522083212;230;6030;12030;230;6030;12030;26752,484;32560,711;26752,484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p60;120;0,13;0;0,0;20533,591837;20533,591837;230;6030;12030;230;6030;12030;0,0;88625,9333;0,0;20533,5918;20533,5918;0,13;;;;17;;;;2;;;;17;;283;;;;2;;;;17;;;;2;;17;283;;;;;2;;;17;283;;;;;2
GUROBI;p60;120;0,24;0;1,0;20533,59183674;20533,59183674;230;6030;12030;230;6030;12030;13945,3333;89985,8815;13945,3333;20512,4949;20533,591837;0,0;;;30;24;;;;;;;30;24;;277;;;;;;;30;24;;;;;30;24;277;;;;;;;30;24;277;;;;;
CBC;p60;120;0,52;0;0;20533,59183673485;20533,59183673485;230;6030;12030;230;6030;12030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p60;300;0,12;0;0,0;20533,591837;20533,591837;230;6030;12030;230;6030;12030;0,0;88625,9333;0,0;20533,5918;20533,5918;0,12;;;;17;;;;2;;;;17;;283;;;;2;;;;17;;;;2;;17;283;;;;;2;;;17;283;;;;;2
GUROBI;p60;300;0,24;0;1,0;20533,59183674;20533,59183674;230;6030;12030;230;6030;12030;13945,3333;89985,8815;13945,3333;20512,4949;20533,591837;0,0;;;30;24;;;;;;;30;24;;277;;;;;;;30;24;;;;;30;24;277;;;;;;;30;24;277;;;;;
CBC;p60;300;0,52;0;0;20533,59183673485;20533,59183673485;230;6030;12030;230;6030;12030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p60;600;0,14;0;0,0;20533,591837;20533,591837;230;6030;12030;230;6030;12030;0,0;88625,9333;0,0;20533,5918;20533,5918;0,14;;;;17;;;;2;;;;17;;283;;;;2;;;;17;;;;2;;17;283;;;;;2;;;17;283;;;;;2
GUROBI;p60;600;0,24;0;1,0;20533,59183674;20533,59183674;230;6030;12030;230;6030;12030;13945,3333;89985,8815;13945,3333;20512,4949;20533,591837;0,0;;;30;24;;;;;;;30;24;;277;;;;;;;30;24;;;;;30;24;277;;;;;;;30;24;277;;;;;
CBC;p60;600;0,53;0;0;20533,59183673485;20533,59183673485;230;6030;12030;230;6030;12030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p61;120;0,19;0;0,0;24450,957566;24450,957566;230;6030;12030;230;6030;12030;0,0;97625,9333;0,0;24450,9576;24450,9576;0,19;;;;6;;;;4;;;;6;;339;;;;4;;;;6;;;;4;;6;339;;;;;4;;;6;339;;;;;4
GUROBI;p61;120;0,31;0;1,0;24450,95756563;24450,89163401;230;6030;12030;230;6030;12030;16983,3333;98985,8815;16983,3333;24450,8916;24450,957566;0,0;;;;19;;3;;;;;;19;;324;;3;;;;;;19;;3;;;;19;324;;3;;;;;;19;324;;3;;;
CBC;p61;120;1,13;0;2;24450,95756563512;24450,95756563512;230;6030;12030;230;6030;12030;24449,021;26642,853;24449,021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p61;300;0,18;0;0,0;24450,957566;24450,957566;230;6030;12030;230;6030;12030;0,0;97625,9333;0,0;24450,9576;24450,9576;0,17;;;;6;;;;4;;;;6;;339;;;;4;;;;6;;;;4;;6;339;;;;;4;;;6;339;;;;;4
GUROBI;p61;300;0,32;0;1,0;24450,95756563;24450,89163401;230;6030;12030;230;6030;12030;16983,3333;98985,8815;16983,3333;24450,8916;24450,957566;0,0;;;;19;;3;;;;;;19;;324;;3;;;;;;19;;3;;;;19;324;;3;;;;;;19;324;;3;;;
CBC;p61;300;1,16;0;2;24450,95756563512;24450,95756563512;230;6030;12030;230;6030;12030;24449,021;26642,853;24449,021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p61;600;0,17;0;0,0;24450,957566;24450,957566;230;6030;12030;230;6030;12030;0,0;97625,9333;0,0;24450,9576;24450,9576;0,17;;;;6;;;;4;;;;6;;339;;;;4;;;;6;;;;4;;6;339;;;;;4;;;6;339;;;;;4
GUROBI;p61;600;0,31;0;1,0;24450,95756563;24450,89163401;230;6030;12030;230;6030;12030;16983,3333;98985,8815;16983,3333;24450,8916;24450,957566;0,0;;;;19;;3;;;;;;19;;324;;3;;;;;;19;;3;;;;19;324;;3;;;;;;19;324;;3;;;
CBC;p61;600;1,14;0;2;24450,95756563512;24450,95756563512;230;6030;12030;230;6030;12030;24449,021;26642,853;24449,021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p62;120;1,02;0;261,0;32626,42107;32624,182215;230;6030;12030;230;6030;12030;0,0;118625,9333;0,0;32326,896;32659,391;0,77;;;4;2;;;;6;;;4;2;;518;;;;6;;;4;2;;;;6;4;2;518;;;;;6;;4;2;518;;;;;6
GUROBI;p62;120;0,6;0;95,0;32626,42107025;32626,42107025;230;6030;12030;230;6030;12030;24072,0;119985,882;24072,0;32415,9627;32674,6145;0,0;;;;18;;5;;;;;;18;;412;;5;;;;;;18;;5;;;;18;412;;5;1;;;;;18;412;;5;1;;
CBC;p62;120;31,48;0;612;32626,42107024649;32626,42107024649;230;6030;12030;230;6030;12030;32204,813;47745,827;32204,813;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p62;300;0,99;0;261,0;32626,42107;32624,182215;230;6030;12030;230;6030;12030;0,0;118625,9333;0,0;32326,896;32659,391;0,75;;;4;2;;;;6;;;4;2;;518;;;;6;;;4;2;;;;6;4;2;518;;;;;6;;4;2;518;;;;;6
GUROBI;p62;300;0,6;0;95,0;32626,42107025;32626,42107025;230;6030;12030;230;6030;12030;24072,0;119985,882;24072,0;32415,9627;32674,6145;0,0;;;;18;;5;;;;;;18;;412;;5;;;;;;18;;5;;;;18;412;;5;1;;;;;18;412;;5;1;;
CBC;p62;300;31,66;0;612;32626,42107024649;32626,42107024649;230;6030;12030;230;6030;12030;32204,813;47745,827;32204,813;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p62;600;1,05;0;261,0;32626,42107;32624,182215;230;6030;12030;230;6030;12030;0,0;118625,9333;0,0;32326,896;32659,391;0,81;;;4;2;;;;6;;;4;2;;518;;;;6;;;4;2;;;;6;4;2;518;;;;;6;;4;2;518;;;;;6
GUROBI;p62;600;0,6;0;95,0;32626,42107025;32626,42107025;230;6030;12030;230;6030;12030;24072,0;119985,882;24072,0;32415,9627;32674,6145;0,0;;;;18;;5;;;;;;18;;412;;5;;;;;;18;;5;;;;18;412;;5;1;;;;;18;412;;5;1;;
CBC;p62;600;31,55;0;612;32626,42107024649;32626,42107024649;230;6030;12030;230;6030;12030;32204,813;47745,827;32204,813;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p63;120;0,32;0;0,0;25082,48433;25082,48433;230;6030;12030;226;4358;8692;0,0;103864,9333;0,0;25082,4843;25082,4843;0,32;;;3;11;;12;;2;;;3;11;;237;;12;;2;;;3;11;;12;;2;3;11;237;;12;;;2;;3;11;237;;12;;;2
GUROBI;p63;120;0,28;0;1,0;25082,48433049;25082,48433049;230;6030;12030;230;6030;12030;18633,4033;105224,882;18633,4033;25073,4178;25082,4843;0,0;;;30;18;;1;;;;;30;18;;287;;1;;;;;30;18;;1;;;30;18;287;;1;;;;;30;18;287;;1;;;
CBC;p63;120;0,86;0;2;25082,48433048438;25082,48433048438;230;6030;12030;230;6030;12030;25062,212;25200,052;25062,212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p63;300;0,33;0;0,0;25082,48433;25082,48433;230;6030;12030;226;4358;8692;0,0;103864,9333;0,0;25082,4843;25082,4843;0,33;;;3;11;;12;;2;;;3;11;;237;;12;;2;;;3;11;;12;;2;3;11;237;;12;;;2;;3;11;237;;12;;;2
GUROBI;p63;300;0,28;0;1,0;25082,48433049;25082,48433049;230;6030;12030;230;6030;12030;18633,4033;105224,882;18633,4033;25073,4178;25082,4843;0,0;;;30;18;;1;;;;;30;18;;287;;1;;;;;30;18;;1;;;30;18;287;;1;;;;;30;18;287;;1;;;
CBC;p63;300;0,85;0;2;25082,48433048438;25082,48433048438;230;6030;12030;230;6030;12030;25062,212;25200,052;25062,212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p63;600;0,34;0;0,0;25082,48433;25082,48433;230;6030;12030;226;4358;8692;0,0;103864,9333;0,0;25082,4843;25082,4843;0,34;;;3;11;;12;;2;;;3;11;;237;;12;;2;;;3;11;;12;;2;3;11;237;;12;;;2;;3;11;237;;12;;;2
GUROBI;p63;600;0,28;0;1,0;25082,48433049;25082,48433049;230;6030;12030;230;6030;12030;18633,4033;105224,882;18633,4033;25073,4178;25082,4843;0,0;;;30;18;;1;;;;;30;18;;287;;1;;;;;30;18;;1;;;30;18;287;;1;;;;;30;18;287;;1;;;
CBC;p63;600;0,86;0;2;25082,48433048438;25082,48433048438;230;6030;12030;230;6030;12030;25062,212;25200,052;25062,212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p64;120;0,12;0;0,0;20530,0;20530,0;230;6030;12030;230;6030;12030;0,0;88855,9796;0,0;20530,0;20530,0;0,11;;;;20;;;;3;;;;20;;285;;;;3;;;;20;;;;3;;20;285;;;;;3;;;20;285;;;;;3
GUROBI;p64;120;0,2;0;1,0;20530,0;20529,69767442;230;6030;12030;230;6030;12030;12679,5;89985,8815;12679,5;20529,6977;20530,0;0,0;;;;26;;;;;;;;26;;289;;;;;;;;26;;;;;;26;289;;;;;;;;26;289;;;;;
CBC;p64;120;0,45;0;0;20530,00000000017;20530,00000000017;230;6030;12030;230;6030;12030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p64;300;0,14;0;0,0;20530,0;20530,0;230;6030;12030;230;6030;12030;0,0;88855,9796;0,0;20530,0;20530,0;0,14;;;;20;;;;3;;;;20;;285;;;;3;;;;20;;;;3;;20;285;;;;;3;;;20;285;;;;;3
GUROBI;p64;300;0,21;0;1,0;20530,0;20529,69767442;230;6030;12030;230;6030;12030;12679,5;89985,8815;12679,5;20529,6977;20530,0;0,0;;;;26;;;;;;;;26;;289;;;;;;;;26;;;;;;26;289;;;;;;;;26;289;;;;;
CBC;p64;300;0,45;0;0;20530,00000000017;20530,00000000017;230;6030;12030;230;6030;12030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p64;600;0,14;0;0,0;20530,0;20530,0;230;6030;12030;230;6030;12030;0,0;88855,9796;0,0;20530,0;20530,0;0,14;;;;20;;;;3;;;;20;;285;;;;3;;;;20;;;;3;;20;285;;;;;3;;;20;285;;;;;3
GUROBI;p64;600;0,21;0;1,0;20530,0;20529,69767442;230;6030;12030;230;6030;12030;12679,5;89985,8815;12679,5;20529,6977;20530,0;0,0;;;;26;;;;;;;;26;;289;;;;;;;;26;;;;;;26;289;;;;;;;;26;289;;;;;
CBC;p64;600;0,45;0;0;20530,00000000017;20530,00000000017;230;6030;12030;230;6030;12030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p65;120;0,19;0;0,0;24445,0;24445,0;230;6030;12030;230;6030;12030;0,0;97855,9796;0,0;24445,0;24445,0;0,19;;;;8;;;;6;;;;8;;377;;;;6;;;;8;;;;6;;8;377;;;;;6;;;8;377;;;;;6
GUROBI;p65;120;0,34;0;1,0;24445,0;24445,0;230;6030;12030;230;6030;12030;14958,0;98985,8815;14958,0;24445,0;24445,0;0,0;;;;22;;;;;;;;22;;368;;;;;;;;22;;;;;;22;368;;;;;;;;22;368;;;;;
CBC;p65;120;0,73;0;0;24445,00000000019;24445,00000000019;230;6030;12030;230;6030;12030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p65;300;0,17;0;0,0;24445,0;24445,0;230;6030;12030;230;6030;12030;0,0;97855,9796;0,0;24445,0;24445,0;0,17;;;;8;;;;6;;;;8;;377;;;;6;;;;8;;;;6;;8;377;;;;;6;;;8;377;;;;;6
GUROBI;p65;300;0,34;0;1,0;24445,0;24445,0;230;6030;12030;230;6030;12030;14958,0;98985,8815;14958,0;24445,0;24445,0;0,0;;;;22;;;;;;;;22;;368;;;;;;;;22;;;;;;22;368;;;;;;;;22;368;;;;;
CBC;p65;300;0,77;0;0;24445,00000000019;24445,00000000019;230;6030;12030;230;6030;12030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p65;600;0,17;0;0,0;24445,0;24445,0;230;6030;12030;230;6030;12030;0,0;97855,9796;0,0;24445,0;24445,0;0,17;;;;8;;;;6;;;;8;;377;;;;6;;;;8;;;;6;;8;377;;;;;6;;;8;377;;;;;6
GUROBI;p65;600;0,34;0;1,0;24445,0;24445,0;230;6030;12030;230;6030;12030;14958,0;98985,8815;14958,0;24445,0;24445,0;0,0;;;;22;;;;;;;;22;;368;;;;;;;;22;;;;;;22;368;;;;;;;;22;368;;;;;
CBC;p65;600;0,76;0;0;24445,00000000019;24445,00000000019;230;6030;12030;230;6030;12030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p66;120;0,92;0;83,0;31377,288406;31375,04718;230;6030;12030;230;6030;12030;0,0;118855,9796;0,0;31251,5317;31425,6149;0,73;;;1;2;;;;4;;;1;2;;556;;;;4;;;1;2;;;;4;1;2;556;;;;;4;;1;2;556;;;;;4
GUROBI;p66;120;0,76;0;243,0;31377,2884058;31377,2884058;230;6030;12030;230;6030;12030;20274,5;119985,882;20274,5;31193,2657;32346,3;0,0;;;;23;;3;;;;;;23;;501;;3;;;;;;23;;3;;;;23;501;;3;1;;;;;23;501;;3;1;;
CBC;p66;120;31,54;0;397;31377,28840579722;31377,28840579722;230;6030;12030;230;6030;12030;31204,542;53882,0;31204,542;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p66;300;0,88;0;83,0;31377,288406;31375,04718;230;6030;12030;230;6030;12030;0,0;118855,9796;0,0;31251,5317;31425,6149;0,7;;;1;2;;;;4;;;1;2;;556;;;;4;;;1;2;;;;4;1;2;556;;;;;4;;1;2;556;;;;;4
GUROBI;p66;300;0,75;0;243,0;31377,2884058;31377,2884058;230;6030;12030;230;6030;12030;20274,5;119985,882;20274,5;31193,2657;32346,3;0,0;;;;23;;3;;;;;;23;;501;;3;;;;;;23;;3;;;;23;501;;3;1;;;;;23;501;;3;1;;
CBC;p66;300;30,71;0;397;31377,28840579722;31377,28840579722;230;6030;12030;230;6030;12030;31204,542;53882,0;31204,542;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p66;600;0,92;0;83,0;31377,288406;31375,04718;230;6030;12030;230;6030;12030;0,0;118855,9796;0,0;31251,5317;31425,6149;0,72;;;1;2;;;;4;;;1;2;;556;;;;4;;;1;2;;;;4;1;2;556;;;;;4;;1;2;556;;;;;4
GUROBI;p66;600;0,76;0;243,0;31377,2884058;31377,2884058;230;6030;12030;230;6030;12030;20274,5;119985,882;20274,5;31193,2657;32346,3;0,0;;;;23;;3;;;;;;23;;501;;3;;;;;;23;;3;;;;23;501;;3;1;;;;;23;501;;3;1;;
CBC;p66;600;30,41;0;397;31377,28840579722;31377,28840579722;230;6030;12030;230;6030;12030;31204,542;53882,0;31204,542;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p67;120;0,37;0;7,0;24808,135202;24808,135202;230;6030;12030;230;6030;12030;0,0;104535,1333;0,0;24804,3724;24894,3377;0,34;;;;10;;3;;7;;;;10;;298;;3;;7;;;;10;;3;;7;;10;298;;3;;;7;;;10;298;;3;;;7
GUROBI;p67;120;0,38;0;1,0;24808,13520174;24808,13520174;230;6030;12030;230;6030;12030;18825,1617;105807,083;18825,1617;24808,1352;24808,1352;0,0;;1;;5;;;;;;1;;5;;47;;;;;;1;;5;;;;;;5;47;;;;;;1;;5;47;;;;;
CBC;p67;120;1,29;0;10;24808,13520173623;24808,13520173623;230;6030;12030;230;6030;12030;24784,577;27995,605;24784,577;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p67;300;0,36;0;7,0;24808,135202;24808,135202;230;6030;12030;230;6030;12030;0,0;104535,1333;0,0;24804,3724;24894,3377;0,33;;;;10;;3;;7;;;;10;;298;;3;;7;;;;10;;3;;7;;10;298;;3;;;7;;;10;298;;3;;;7
GUROBI;p67;300;0,39;0;1,0;24808,13520174;24808,13520174;230;6030;12030;230;6030;12030;18825,1617;105807,083;18825,1617;24808,1352;24808,1352;0,0;;1;;5;;;;;;1;;5;;47;;;;;;1;;5;;;;;;5;47;;;;;;1;;5;47;;;;;
